id,beaconAdvInt,beaconTxPower,beaconDeployed,beaconRSSI,beaconName,beaconMac,detectionTime,mobileModel,reg_date
233,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:E3,385313.2306,SM-T713,04-07-17 16:54
234,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,385409.3274,SM-T713,04-07-17 16:54
235,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,386306.8365,SM-T713,04-07-17 16:54
236,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,386416.9888,SM-T713,04-07-17 16:54
237,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,387283.409,SM-T713,04-07-17 16:54
238,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,388300.3597,SM-T713,04-07-17 16:54
239,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,388413.7195,SM-T713,04-07-17 16:54
240,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,389311.3717,SM-T713,04-07-17 16:54
241,100,0,3,-57,DragBcon ,D0:B5:C2:CD:2D:E3,390316.6896,SM-T713,04-07-17 16:54
242,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,391319.832,SM-T713,04-07-17 16:54
243,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,393333.3745,SM-T713,04-07-17 16:54
244,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,394452.2846,SM-T713,04-07-17 16:54
245,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,398331.7256,SM-T713,04-07-17 16:54
246,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,398376.1354,SM-T713,04-07-17 16:54
247,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,399341.7834,SM-T713,04-07-17 16:54
248,100,0,3,-57,DragBcon ,D0:B5:C2:CD:2D:E3,400365.6655,SM-T713,04-07-17 16:54
249,100,0,3,-53,DragBcon ,D0:B5:C2:CD:2D:BD,404359.2801,SM-T713,04-07-17 16:54
250,100,0,3,-57,DragBcon ,D0:B5:C2:CD:2D:E3,408413.2744,SM-T713,04-07-17 16:54
251,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,412423.0325,SM-T713,04-07-17 16:54
252,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,413419.5257,SM-T713,04-07-17 16:54
253,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,414422.2971,SM-T713,04-07-17 16:54
254,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,415539.6249,SM-T713,04-07-17 16:54
255,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,416445.9005,SM-T713,04-07-17 16:54
256,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,423478.6416,SM-T713,04-07-17 16:54
257,100,0,3,-63,DragBcon ,D0:B5:C2:CD:29:49,423568.3943,SM-T713,04-07-17 16:54
258,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,427506.8207,SM-T713,04-07-17 16:54
259,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,429612.1102,SM-T713,04-07-17 16:54
260,100,0,3,-57,DragBcon ,D0:B5:C2:CD:2D:E3,431520.7369,SM-T713,04-07-17 16:54
261,100,0,3,-54,DragBcon ,D0:B5:C2:CD:2D:BD,433490.5234,SM-T713,04-07-17 16:54
262,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,433539.1159,SM-T713,04-07-17 16:54
263,100,0,3,-53,DragBcon ,D0:B5:C2:CD:2D:BD,435490.3008,SM-T713,04-07-17 16:54
264,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,438660.585,SM-T713,04-07-17 16:54
265,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,439661.5419,SM-T713,04-07-17 16:54
266,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,440527.9205,SM-T713,04-07-17 16:54
267,100,0,3,-71,DragBcon ,D0:B5:C2:CD:29:49,441682.1261,SM-T713,04-07-17 16:54
268,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,445586.5076,SM-T713,04-07-17 16:54
269,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,446593.3114,SM-T713,04-07-17 16:54
270,100,0,3,-57,DragBcon ,D0:B5:C2:CD:2D:E3,447592.386,SM-T713,04-07-17 16:54
271,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,448593.7886,SM-T713,04-07-17 16:54
272,100,0,3,-74,DragBcon ,D0:B5:C2:CD:29:49,449742.5986,SM-T713,04-07-17 16:54
273,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,452577.7155,SM-T713,04-07-17 16:54
274,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,454627.8366,SM-T713,04-07-17 16:54
275,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,455608.7506,SM-T713,04-07-17 16:54
276,100,0,3,-73,DragBcon ,D0:B5:C2:CD:29:49,456761.5644,SM-T713,04-07-17 16:54
